"gridg0","group.id","month","timegroups"
"50894","G2254777",3,"2016"
"51546","G2251091",3,"2016"
"50894","G2254778",3,"2016"
"51546","G2249396",3,"2016"
"52846","G2252831",3,"2016"
"50896","G2251099",3,"2016"
"52846","G2252832",3,"2016"
"50895","G2254804",3,"2016"
"50896","G2251102",3,"2016"
"50896","G2496874",3,"2016"
"50894","G2254783",3,"2016"
"50894","G2252744",3,"2016"
"50896","G2496840",3,"2016"
"51545","G2254805",3,"2016"
"51546","G2249393",3,"2016"
"50896","G2496839",3,"2016"
"50896","G2251104",3,"2016"
"52196","S34883354",3,"2016"
"50895","G2254793",3,"2016"
"52196","S35268192",3,"2016"
"50896","G2251098",3,"2016"
"50895","G2254789",3,"2016"
"51545","S34924289",3,"2016"
"51546","G2249395",3,"2016"
"52196","S34882938",3,"2016"
"51546","G2250259",3,"2016"
"50896","G2760961",3,"2016"
"50894","G2254779",3,"2016"
"51545","G2252768",3,"2016"
"51545","S34907289",3,"2016"
"52845","G2252839",3,"2016"
"52196","G2252841",3,"2016"
"52196","G2252835",3,"2016"
"53496","G2252821",3,"2016"
"53496","G2252816",3,"2016"
"51546","G2249388",3,"2016"
"52196","G2252852",3,"2016"
"51546","G2251090",3,"2016"
"51546","G2249397",3,"2016"
"51547","G2249499",3,"2016"
"50896","G2496841",3,"2016"
"50896","G2496850",3,"2016"
"52196","G2254404",3,"2016"
"50896","G2496849",3,"2016"
"52845","G2252837",3,"2016"
"51546","G2249387",3,"2016"
"50896","G2496845",3,"2016"
"51545","S35055060",3,"2016"
"53496","S35321814",3,"2016"
"52196","G2252846",3,"2016"
"50894","G2254784",3,"2016"
"51547","G2249392",3,"2016"
"52196","G2252853",3,"2016"
"53496","G2252820",3,"2016"
"51545","G2251092",3,"2016"
"50896","G2496875",3,"2016"
"51547","G2249383",3,"2016"
"52196","G2252842",3,"2016"
"52196","S34909167",3,"2016"
"52196","S34909868",3,"2016"
"51545","S35431909",3,"2016"
"51545","G2251093",3,"2016"
"51545","S35017478",3,"2016"
"51545","S34906861",3,"2016"
"51545","S35035548",3,"2016"
"52196","S34972499",3,"2016"
"50896","G2496854",3,"2016"
"50896","G2496872",3,"2016"
"69737","S38311517",3,"2016"
"69088","S35486267",3,"2016"
"69086","S35463227",3,"2016"
"69738","S35464829",3,"2016"
"69739","G2307080",3,"2016"
"69743","G2307081",3,"2016"
"69092","G2300322",3,"2016"
"69086","S35487338",3,"2016"
"69086","S35463231",3,"2016"
"41154","S36833462",3,"2016"
"41154","S36832616",3,"2016"
"95820","S35149985",3,"2016"
"95819","S35149164",3,"2016"
"95820","S35149720",3,"2016"
"96469","S35149211",3,"2016"
"95820","S35150244",3,"2016"
"96469","S35149648",3,"2016"
"95820","S35150348",3,"2016"
"95820","G2259293",3,"2016"
"97118","G2259290",3,"2016"
"97118","G2257726",3,"2016"
"96469","G2314180",3,"2016"
"52201","S35274465",3,"2016"
"39856","S35753501",3,"2016"
"38558","S35192925",3,"2016"
"39207","S35753522",3,"2016"
"329143","S35170674",3,"2016"
"335624","S35227904",3,"2016"
"334973","S35227930",3,"2016"
"333675","S35152261",3,"2016"
"329141","G2304027",3,"2016"
"328493","G2304021",3,"2016"
"329788","G2304033",3,"2016"
"329787","G2304035",3,"2016"
"329788","G2304039",3,"2016"
"329788","G2304037",3,"2016"
"336275","S35192589",3,"2016"
"332419","S35079137",3,"2016"
"290348","S306145710",3,"2016"
"291000","S35025937",3,"2016"
"291000","S35024205",3,"2016"
"291000","S67003501",3,"2016"
"291000","S35024470",3,"2016"
"292298","S35026048",3,"2016"
"292298","S35025578",3,"2016"
"291000","S35024218",3,"2016"
"291000","S35024576",3,"2016"
"291000","S67006138",3,"2016"
"291000","S67006204",3,"2016"
"291000","S66956413",3,"2016"
"214297","G2284751",3,"2016"
"220160","S35299725",3,"2016"
"220160","S35299738",3,"2016"
"220160","S35299557",3,"2016"
"68794","S36447296",4,"2016"
"70093","S36006445",4,"2016"
"97753","S35865410",4,"2016"
"309365","S36386924",4,"2016"
"309365","G2427012",4,"2016"
"309365","G10613257",4,"2016"
"309365","S36414507",4,"2016"
"309365","G2427013",4,"2016"
"310014","S68981021",4,"2016"
"309365","S36414544",4,"2016"
"309365","S36414368",4,"2016"
"309365","S36414411",4,"2016"
"309365","S36414461",4,"2016"
"309365","S35732884",4,"2016"
"309365","S35732813",4,"2016"
"309365","S35751076",4,"2016"
"309365","S36386669",4,"2016"
"310014","G2427010",4,"2016"
"310665","S36387048",4,"2016"
"309365","S36028021",4,"2016"
"310014","S68980627",4,"2016"
"310013","S36028427",4,"2016"
"309365","S35842048",4,"2016"
"309365","S36382100",4,"2016"
"309365","S35867532",4,"2016"
"309365","S36413553",4,"2016"
"309365","S35750893",4,"2016"
"309365","S35915730",4,"2016"
"309365","S35732865",4,"2016"
"309365","S35686425",4,"2016"
"309365","S36064118",4,"2016"
"309365","S35892925",4,"2016"
"310013","S36064272",4,"2016"
"309365","S35750943",4,"2016"
"310013","S36064323",4,"2016"
"310013","S36064437",4,"2016"
"310013","S35892965",4,"2016"
"295642","S41219400",4,"2016"
"295643","G2753090",4,"2016"
"294339","S313472301",4,"2016"
"295642","G2753092",4,"2016"
"294339","S313478121",4,"2016"
"295642","S35870558",4,"2016"
"294992","S35874691",4,"2016"
"295639","S38616575",4,"2016"
"295642","S35874681",4,"2016"
"294339","S35867411",4,"2016"
"289108","S304130446",4,"2016"
"289112","S35877165",4,"2016"
"289108","S96327345",4,"2016"
"289112","S35891788",4,"2016"
"289108","S36158617",4,"2016"
"289108","S304126347",4,"2016"
"289108","S35805748",4,"2016"
"288460","S35876611",4,"2016"
"287808","S55747582",4,"2016"
"287808","S55452993",4,"2016"
"287209","G5457998",4,"2016"
"287209","S102482340",4,"2016"
"287211","S46507408",4,"2016"
"287211","S36040154",4,"2016"
"287210","S102481220",4,"2016"
"288513","S102476486",4,"2016"
"287210","S102478628",4,"2016"
"287209","G5457969",4,"2016"
"288513","S84733958",4,"2016"
"287211","S36056069",4,"2016"
"288513","G2699801",4,"2016"
"287210","S84890313",4,"2016"
"287210","S66041950",4,"2016"
"287209","S89969480",4,"2016"
"286556","G2920182",4,"2016"
"286555","G2920183",4,"2016"
"286556","G2699798",4,"2016"
"262351","S36505525",4,"2016"
"262351","S36505793",4,"2016"
"209355","S36566241",4,"2016"
"208054","S35731445",4,"2016"
"207403","S36202401",4,"2016"
"208054","S369592977",4,"2016"
"231486","S35683676",4,"2016"
"231486","G2373984",4,"2016"
"351851","G2323809",4,"2016"
"351852","S36014402",4,"2016"
"351852","S36014984",4,"2016"
"351851","S36190891",4,"2016"
"351852","S36013411",4,"2016"
"351852","S36014129",4,"2016"
"351852","S36014806",4,"2016"
"351852","S36014519",4,"2016"
"351851","G2323810",4,"2016"
"342109","S36322755",4,"2016"
"349901","S35938800",4,"2016"
"349901","S35965819",4,"2016"
"349900","S36001777",4,"2016"
"87309","S35941446",4,"2016"
"86009","G2356144",4,"2016"
"86009","S35842825",4,"2016"
"86009","S36413094",4,"2016"
"87309","S35777258",4,"2016"
"87309","S35850036",4,"2016"
"86009","G2343124",4,"2016"
"86009","G2326350",4,"2016"
"86009","G2373784",4,"2016"
"87310","G2326349",4,"2016"
"86009","S36381080",4,"2016"
"87309","S35849735",4,"2016"
"86009","S35808333",4,"2016"
"86009","G2307057",4,"2016"
"86009","S35629881",4,"2016"
"87309","S35817576",4,"2016"
"87959","S36278831",4,"2016"
"86009","S36443425",4,"2016"
"87309","S35941039",4,"2016"
"87309","S36284117",4,"2016"
"86009","G2320666",4,"2016"
"87309","S36096149",4,"2016"
"87309","S35599348",4,"2016"
"86009","S36003613",4,"2016"
"87309","S36680345",4,"2016"
"87309","S35733962",4,"2016"
"87309","S35876517",4,"2016"
"87309","S35733739",4,"2016"
"71038","S36087080",4,"2016"
"74299","S36607883",4,"2016"
"75600","S36579130",4,"2016"
"71038","S36087019",4,"2016"
"74952","G2519724",4,"2016"
"75600","S36606548",4,"2016"
"75600","S36415935",4,"2016"
"75600","S36442564",4,"2016"
"80153","S35943061",4,"2016"
"70389","S36087046",4,"2016"
"80153","S35942816",4,"2016"
"71038","S38561173",4,"2016"
"93758","S35949973",4,"2016"
"94405","S35938750",4,"2016"
"76869","S35838720",4,"2016"
"76227","S36224135",4,"2016"
"76227","S35977688",4,"2016"
"76227","S35977758",4,"2016"
"76227","S36224005",4,"2016"
"76227","S36224064",4,"2016"
"76227","S36223942",4,"2016"
"85987","S36066191",4,"2016"
"81438","G2385419",4,"2016"
"74929","G2438057",4,"2016"
"74929","S46942460",4,"2016"
"86658","G2326364",4,"2016"
"86659","G2373783",4,"2016"
"79505","S36308067",4,"2016"
"86659","S35839997",4,"2016"
"97654","G2343190",4,"2016"
"100266","S35731706",4,"2016"
"97654","S35900610",4,"2016"
"97654","S35901079",4,"2016"
"100266","S35685205",4,"2016"
"97654","G6529935",4,"2016"
"100266","G2314150",4,"2016"
"100266","S35685631",4,"2016"
"97654","G2343209",4,"2016"
"97654","G2343198",4,"2016"
"100266","S35685190",4,"2016"
"97654","S38275458",4,"2016"
"100266","S35685189",4,"2016"
"97654","S35900184",4,"2016"
"100266","S35685191",4,"2016"
"100266","S35685174",4,"2016"
"100266","S35685194",4,"2016"
"100266","S35685198",4,"2016"
"97654","S35812205",4,"2016"
"100266","S35685169",4,"2016"
"104162","S35891962",4,"2016"
"102213","S35892019",4,"2016"
"100266","S35761027",4,"2016"
"100266","S35777253",4,"2016"
"100266","S35808549",4,"2016"
"100266","S36136695",4,"2016"
"100266","S35818051",4,"2016"
"100266","S35705308",4,"2016"
"100266","S35760370",4,"2016"
"100266","S36158459",4,"2016"
"100266","S35662326",4,"2016"
"97654","S36191509",4,"2016"
"97654","G6529940",4,"2016"
"102213","S40111015",4,"2016"
"97654","S36899051",4,"2016"
"100266","S35731729",4,"2016"
"100916","S36382256",4,"2016"
"100266","S35685244",4,"2016"
"100266","S35685241",4,"2016"
"100266","S35685206",4,"2016"
"100266","S35685233",4,"2016"
"97654","S36899095",4,"2016"
"97654","G2343200",4,"2016"
"97654","G2340758",4,"2016"
"100266","S35685224",4,"2016"
"97654","G6529941",4,"2016"
"100266","S35687943",4,"2016"
"97654","G6529934",4,"2016"
"97654","S36898956",4,"2016"
"100266","S35685227",4,"2016"
"100266","S35685226",4,"2016"
"100266","S35685211",4,"2016"
"97654","S36899070",4,"2016"
"97002","G2335411",4,"2016"
"97002","S35750399",4,"2016"
"97002","S41817173",4,"2016"
"123638","S36170528",4,"2016"
"48298","G2315592",4,"2016"
"51551","S35939139",4,"2016"
"51551","G2355762",4,"2016"
"40500","S40557721",4,"2016"
"40500","G2385470",4,"2016"
"51551","S35736660",4,"2016"
"48947","S214352935",4,"2016"
"48298","G2385453",4,"2016"
"48298","G2350300",4,"2016"
"49600","S36530363",4,"2016"
"49600","S36530381",4,"2016"
"48298","G2352135",4,"2016"
"49599","S36381156",4,"2016"
"41150","G2385469",4,"2016"
"41150","S71635743",4,"2016"
"41151","S35631076",4,"2016"
"48298","G2360540",4,"2016"
"39849","S36290970",4,"2016"
"51551","S36530612",4,"2016"
"50900","G2356757",4,"2016"
"40500","S40557369",4,"2016"
"48947","S36503405",4,"2016"
"48947","S36113434",4,"2016"
"375940","S53588606",4,"2016"
"195897","S35892718",4,"2016"
"196548","S35892896",4,"2016"
"149627","S35689357",4,"2016"
"215399","S36394568",4,"2016"
"215399","S123773378",4,"2016"
"191232","S39436678",4,"2016"
"174960","S35709114",4,"2016"
"174960","S36159321",4,"2016"
"174960","S85012413",4,"2016"
"174960","S49366148",4,"2016"
"164605","S35806951",4,"2016"
"180157","S35660273",4,"2016"
"180157","S36111436",4,"2016"
"180157","S36007093",4,"2016"
"180157","S36160187",4,"2016"
"180156","S118844792",4,"2016"
"180157","S36232483",4,"2016"
"204981","S57417920",4,"2016"
"256020","S45296513",4,"2016"
"255369","S45294340",4,"2016"
"255369","S45293971",4,"2016"
"221928","S36155882",4,"2016"
"221928","S36279122",4,"2016"
"222578","S36058644",4,"2016"
"221928","S36184600",4,"2016"
"221928","S35750806",4,"2016"
"221928","S35750227",4,"2016"
"221928","S36445115",4,"2016"
"222578","S35780346",4,"2016"
"221927","S36282290",4,"2016"
"222577","S72501840",4,"2016"
"222578","S35874781",4,"2016"
"222578","S35780376",4,"2016"
"221928","S36302440",4,"2016"
"221928","S36162719",4,"2016"
"221928","S35808708",4,"2016"
"221927","S35734248",4,"2016"
"287516","S231924870",4,"2016"
"287516","S301653121",4,"2016"
"257662","S193673037",4,"2016"
"216049","S36326091",4,"2016"
"216697","S191437356",4,"2016"
"216049","G2314494",4,"2016"
"216049","S35734623",4,"2016"
"216697","S191436706",4,"2016"
"216697","S191400686",4,"2016"
"216048","S123773177",4,"2016"
"216697","S191394789",4,"2016"
"216049","G4508086",4,"2016"
"230003","S36686446",4,"2016"
"273575","G2337525",4,"2016"
"272924","G2337524",4,"2016"
"272925","S43587375",4,"2016"
"272924","G2784230",4,"2016"
"272924","G2784231",4,"2016"
"272924","G2784232",4,"2016"
"189534","S35839919",4,"2016"
"199270","S36140364",4,"2016"
"186931","S36014609",4,"2016"
"294658","S35757745",4,"2016"
"294658","S35922742",4,"2016"
"294658","S121230406",4,"2016"
"294658","S35779952",4,"2016"
"294658","S35807128",4,"2016"
"294658","S36970046",4,"2016"
"294658","G2319001",4,"2016"
"279034","S36083172",4,"2016"
"279034","S35711618",4,"2016"
"279034","S35962875",4,"2016"
"277734","S41701887",4,"2016"
"279034","S35602275",4,"2016"
"277083","S36972012",4,"2016"
"279034","S35842653",4,"2016"
"279034","S36378855",4,"2016"
"279034","S35894870",4,"2016"
"279034","S35809316",4,"2016"
"279034","S35942465",4,"2016"
"279034","S35729372",4,"2016"
"279034","S36003194",4,"2016"
"279034","S36115459",4,"2016"
"279034","S36278438",4,"2016"
"279034","S36029658",4,"2016"
"279034","S35686762",4,"2016"
"279034","S36158453",4,"2016"
"279034","S35779592",4,"2016"
"279034","S36408649",4,"2016"
"279034","S36278441",4,"2016"
"279034","S36065384",4,"2016"
"279034","S35894855",4,"2016"
"279034","S35755548",4,"2016"
"279034","S36251126",4,"2016"
"279034","S36136820",4,"2016"
"279034","S36027441",4,"2016"
"279034","S36193203",4,"2016"
"279034","S35912088",4,"2016"
"279034","S35686763",4,"2016"
"278384","S36449206",4,"2016"
"278382","S121237248",4,"2016"
"279034","S35885948",4,"2016"
"279034","S36417425",4,"2016"
"279034","S35704603",4,"2016"
"278385","S121238585",4,"2016"
"278384","S217443080",4,"2016"
"279034","S36326180",4,"2016"
"278384","S36974221",4,"2016"
"279034","S36303498",4,"2016"
"279034","S35749796",4,"2016"
"278383","S36972586",4,"2016"
"277735","G2318997",4,"2016"
"278383","S41701828",4,"2016"
"277083","S121239033",4,"2016"
"278383","S41701824",4,"2016"
"279034","S35964196",4,"2016"
"279034","S35632682",4,"2016"
"278384","S61225376",4,"2016"
"277734","S121238315",4,"2016"
"278385","S70458203",4,"2016"
"279034","S35891364",4,"2016"
"279034","S35602759",4,"2016"
"279034","S35726466",4,"2016"
"279034","S35802286",4,"2016"
"257501","S36000078",4,"2016"
"294893","G2353309",4,"2016"
"294893","G2353308",4,"2016"
"294893","G2359942",4,"2016"
"295543","G2348104",4,"2016"
"294893","G2347789",4,"2016"
"294893","G2347790",4,"2016"
"298795","S37234633",4,"2016"
"298146","S37227653",4,"2016"
"298795","S37227754",4,"2016"
"298795","S67115834",4,"2016"
"51545","S35601679",4,"2016"
"51545","S35601692",4,"2016"
"52195","S36162939",4,"2016"
"50896","G2319007",4,"2016"
"50896","G2319004",4,"2016"
"51545","S35730141",4,"2016"
"52195","G2407640",4,"2016"
"51544","S36131064",4,"2016"
"50896","S35685406",4,"2016"
"52195","G2407630",4,"2016"
"51545","S35771994",4,"2016"
"51545","S35754768",4,"2016"
"51545","S35663128",4,"2016"
"51545","S36132120",4,"2016"
"51545","S36038023",4,"2016"
"53495","S36067515",4,"2016"
"51545","S35972892",4,"2016"
"52195","S35890418",4,"2016"
"53496","G2364489",4,"2016"
"51547","G2407629",4,"2016"
"54147","S36381297",4,"2016"
"51546","G2349993",4,"2016"
"52195","G2481834",4,"2016"
"51545","S35774383",4,"2016"
"51545","G2349994",4,"2016"
"52196","S36187157",4,"2016"
"50893","G2355967",4,"2016"
"50896","S35866361",4,"2016"
"50893","S36113261",4,"2016"
"50893","G2355969",4,"2016"
"52194","S37419948",4,"2016"
"50893","S36136100",4,"2016"
"51545","S35939635",4,"2016"
"52196","S36187552",4,"2016"
"51545","S35962458",4,"2016"
"52196","S36131863",4,"2016"
"50895","S35891164",4,"2016"
"50896","G2496838",4,"2016"
"50893","S36111879",4,"2016"
"51545","S36132064",4,"2016"
"50896","G2318998",4,"2016"
"50896","S35685392",4,"2016"
"50893","S36136093",4,"2016"
"50896","S35708657",4,"2016"
"50893","G2355965",4,"2016"
"51546","G2349995",4,"2016"
"50893","G2355970",4,"2016"
"50896","G2496834",4,"2016"
"50893","S36114160",4,"2016"
"52196","S36218469",4,"2016"
"50896","S35914338",4,"2016"
"50896","G2760937",4,"2016"
"52196","S36157180",4,"2016"
"50896","S35685375",4,"2016"
"51545","S36249462",4,"2016"
"51545","S36249481",4,"2016"
"50896","S36132074",4,"2016"
"51545","S35840091",4,"2016"
"51545","S35961739",4,"2016"
"51548","G2360703",4,"2016"
"51545","S35806030",4,"2016"
"51545","S35753302",4,"2016"
"51545","S36135888",4,"2016"
"51545","S35753303",4,"2016"
"51545","S37419936",4,"2016"
"50893","G2355966",4,"2016"
"50896","S35973101",4,"2016"
"51545","G2386854",4,"2016"
"50893","G2407607",4,"2016"
"50896","S35774451",4,"2016"
"50895","S35973297",4,"2016"
"51545","S35893402",4,"2016"
"50896","G2496830",4,"2016"
"50896","G2496837",4,"2016"
"50896","G2319006",4,"2016"
"52194","G2471688",4,"2016"
"51546","G2407617",4,"2016"
"50896","G2496829",4,"2016"
"50896","G2496836",4,"2016"
"50896","S35890905",4,"2016"
"53493","S36187515",4,"2016"
"53493","S36187446",4,"2016"
"50896","S35972899",4,"2016"
"51545","S36006277",4,"2016"
"50893","G2353466",4,"2016"
"50896","G2319008",4,"2016"
"50896","G2760935",4,"2016"
"50896","G2760944",4,"2016"
"50896","G2760936",4,"2016"
"50893","S36136091",4,"2016"
"51545","S35865321",4,"2016"
"50893","G2407605",4,"2016"
"50896","S35754023",4,"2016"
"52195","S35891158",4,"2016"
"50893","S36090494",4,"2016"
"50896","G2496833",4,"2016"
"51545","S35866384",4,"2016"
"51545","S35887850",4,"2016"
"51545","S35914304",4,"2016"
"50896","G2386851",4,"2016"
"51545","S35890862",4,"2016"
"51545","S35753307",4,"2016"
"51548","G2360704",4,"2016"
"50896","G2319010",4,"2016"
"50246","S35973138",4,"2016"
"50246","S35973252",4,"2016"
"50246","S35973113",4,"2016"
"69089","G2385432",4,"2016"
"69738","G2384796",4,"2016"
"69089","G2385436",4,"2016"
"69738","G2384791",4,"2016"
"69738","G2384792",4,"2016"
"69089","G2385428",4,"2016"
"69738","G2384790",4,"2016"
"69738","G2384789",4,"2016"
"69088","G2385399",4,"2016"
"69089","G2385427",4,"2016"
"69738","S36135337",4,"2016"
"69738","S43089483",4,"2016"
"69086","S38570219",4,"2016"
"69089","G2385400",4,"2016"
"69088","G2385435",4,"2016"
"69089","S36062284",4,"2016"
"69089","G2385434",4,"2016"
"69089","S36087427",4,"2016"
"69089","G2385429",4,"2016"
"69089","G2385438",4,"2016"
"69088","S36029409",4,"2016"
"69089","G2385425",4,"2016"
"69738","G2384793",4,"2016"
"69088","G2385433",4,"2016"
"69089","S36087434",4,"2016"
"69089","G2385431",4,"2016"
"69088","G2385430",4,"2016"
"52201","G2385445",4,"2016"
"39856","S35806666",4,"2016"
"41158","S35708118",4,"2016"
"41158","G2315860",4,"2016"
"39207","S35840236",4,"2016"
"39207","S36224918",4,"2016"
"38558","S36062455",4,"2016"
"39207","S36062094",4,"2016"
"39857","S36061918",4,"2016"
"41158","S36108249",4,"2016"
"39207","S36224757",4,"2016"
"137388","S35641985",4,"2016"
"137388","G2478168",4,"2016"
"344104","S36379961",4,"2016"
"339518","S35631014",4,"2016"
"336271","G2389099",4,"2016"
"336922","G2389097",4,"2016"
"336922","G2389098",4,"2016"
"336272","S36529018",4,"2016"
"336922","G2389100",4,"2016"
"336271","S36528925",4,"2016"
"333675","G2443050",4,"2016"
"333675","S37445732",4,"2016"
"333675","S36158839",4,"2016"
"334973","G2328571",4,"2016"
"333675","S37462874",4,"2016"
"336918","S36385266",4,"2016"
"336918","S36413308",4,"2016"
"338216","S36412487",4,"2016"
"337567","S36413444",4,"2016"
"337567","S36413433",4,"2016"
"336918","S36385247",4,"2016"
"334972","S36235367",4,"2016"
"329143","S35755338",4,"2016"
"329143","S35807119",4,"2016"
"329143","S35867487",4,"2016"
"328493","S35807056",4,"2016"
"328493","S35811309",4,"2016"
"328493","S35807726",4,"2016"
"329788","G11085955",4,"2016"
"329788","S59641016",4,"2016"
"329788","S35836421",4,"2016"
"314877","S66077193",4,"2016"
"314877","S66076927",4,"2016"
"314877","S66077030",4,"2016"
"289076","G3979478",4,"2016"
"289076","G3979476",4,"2016"
"289076","G3979477",4,"2016"
"294241","S67039852",4,"2016"
"294241","S35948296",4,"2016"
"294241","S35948376",4,"2016"
"291000","S37589086",4,"2016"
