"LOCALITY.ID","LATITUDE","LONGITUDE"
"L10158484",10.1297778,76.6867608
"L10203418",10.122709,76.758637
"L10683187",10.127726,76.758534
"L10182286",10.097479,76.71696
"L10168981",10.1360649,76.6815703
"L10203444",10.097694,76.716843
"L10168991",10.1330968,76.6851064
"L10159017",10.1318008,76.6879696
"L10179616",10.123108,76.6811355
"L10108827",10.1954615,76.5171527
"L13961048",10.0745,76.4114
"L10168993",10.1307808,76.6875523
"L10182324",10.12504,76.680818
"L10190529",10.0511411,76.3384054
"L10134304",9.95733,76.307615
"L10130361",9.9694338,76.2913984
"L10143798",9.956973,76.308927
"L10108843",10.1697122,76.4374597
"L10129821",10.1045909,76.1884528
"L10103423",10.1566513,76.3903501
"L10140025",10.1694444,76.4378582
"L10144108",10.1488745,76.3972373
"L10168985",10.1372062,76.6833768
"L10176735",10.1617243,76.4119594
"L10130384",9.885956,76.3073967
"L10169000",10.1302123,76.6869591
"L10147187",10.131008,76.688838
"L10151313",10.1322786,76.6899455
"L10140032",10.1617947,76.4124855
"L10202050",9.9188315,76.3187538
"L10189933",9.936172,76.303224
"L10425756",10.1526241,76.3751135
"L10216484",9.969397,76.249964
"L10201957",9.918687,76.318619
"L10173544",10.1618659,76.4124961
"L10140051",10.1592279,76.172105
"L10154489",10.010816,76.215417
"L10169544",10.1617906,76.4117414
"L10185886",10.131084,76.2404294
"L10217807",9.968462,76.249548
"L10182767",9.955558,76.309456
"L10169524",10.1599297,76.4126628
"L10123545",9.9169486,76.3170915
"L10130337",10.0229637,76.2852324
"L10148083",10.1599118,76.4125599
"L10189742",9.955712,76.309984
"L10148649",9.869648,76.262928
"L10202092",9.9187047,76.318857
"L10196446",10.1171404,76.670082
"L10176613",9.953357,76.310721
"L10293535",10.0979827,76.343605
"L10100775",10.1597985,76.4128249
"L10168976",10.1307063,76.687591
"L10203425",10.124964,76.68084
"L10185528",10.2924588,76.4373087
"L10293533",10.0987032,76.3423465
"L10168982",10.1375875,76.6836316
"L10169548",10.1618408,76.4124356
"L10158606",10.129625,76.6880331
"L10186291",10.1563377,76.4153138
"L10103906",9.9868793,76.2650339
"L10182323",10.146994,76.725668
"L10144567",10.1695354,76.4377799
"L10179578",9.957408,76.307607
"L10154439",10.007995,76.217683
"L10176561",9.953848,76.310704
"L10191595",10.2032413,76.5045556
"L10169529",10.1618335,76.4123717
"L10140048",10.139446,76.1791347
"L10208110",10.1349907,76.3765839
"L10140167",10.1504004,76.3646875
"L10168464",10.1582,76.387212
"L10109033",10.2028594,76.504882
"L10169699",10.1694336,76.4379491
"L10333666",10.023034,76.3457201
"L10203421",10.146601,76.725752
"L10202042",9.9187223,76.3186806
"L10140070",10.1618485,76.4124449
"L10176738",10.1869594,76.3898574
"L10169955",9.8673561,76.2727818
"L10108259",10.0934449,76.7308719
"L10104525",10.1056984,76.6797113
"L10109038",10.2026352,76.505228
"L10168995",10.1299011,76.6870922
"L10199985",10.124365,76.7614457
"L10168990",10.134023,76.6832713
"L11085142",10.1597596,76.2345694
"L11085146",10.1597311,76.2346145
"L11085125",10.1597596,76.2345694
"L10159125",10.0862927,76.7341816
"L11085133",10.1597596,76.2345694
"L11085110",10.1597596,76.2345694
"L10200479",10.1344602,76.6936115
"L11085119",10.1597208,76.2345938
"L10158460",10.1297875,76.6885238
"L10155447",10.1229887,76.6810065
"L10293537",9.972183,76.324921
"L10140019",10.1693575,76.4378832
"L10140003",10.1618131,76.4126117
"L10169541",10.1607982,76.4423392
"L10140027",10.2015312,76.4339332
"L10182596",10.1630617,76.4156009
"L10130321",10.107413,76.3557923
"L10169533",10.1976704,76.4329056
"L10208133",10.1628517,76.3986928
"L10202912",9.9186663,76.3189127
"L10293541",9.9213901,76.3173667
"L10169870",9.8694169,76.2631158
"L10152527",9.9169114,76.3171072
"L10212674",9.963057,76.245373
"L10123566",9.9177114,76.3172938
"L10152445",9.9166628,76.3168575
"L10140055",10.1811016,76.1727067
"L10123546",9.9167286,76.3170316
"L10182196",9.938299,76.400073
"L10144568",10.1656507,76.4184967
"L10203807",10.156072,76.311408
"L10109057",10.2014464,76.5074069
"L10168987",10.1377796,76.6827146
"L10168971",10.1307241,76.6875683
"L10169395",10.1297966,76.687113
"L10109046",10.2021849,76.5057935
"L10168988",10.1347323,76.6814454
"L10199982",10.1282286,76.6862383
"L10181971",10.2148083,76.34719
"L10186194",9.9784425,76.2835234
"L10204631",10.142963,76.211465
"L10183081",10.048947,76.722076
"L10203389",10.130927,76.68904
"L10140035",10.1117966,76.3273996
"L10181973",10.2082433,76.3558567
"L10129952",9.9728551,76.2405007
"L10203382",10.060922,76.810319
"L10196384",10.0908608,76.7234358
"L10140044",10.1597464,76.4124675
"L10196379",10.1172759,76.670705
"L11085136",10.1597596,76.2345694
"L10338335",10.1060163,76.7034584
"L10199981",10.0926864,76.7173012
"L10203400",10.128447,76.686333
"L10140050",10.1424501,76.1781386
"L10201996",9.9186236,76.3183781
"L10140010",10.1617975,76.4128639
"L10195738",10.1164702,76.3777404
"L10180504",10.1598808,76.4126598
"L10130058",9.9775183,76.3541044
"L10208115",10.1245623,76.7625322
"L10293536",10.101125,76.3446136
"L10168977",10.1320643,76.6875035
"L9056214",10.0436625,76.2778402
"L10163085",10.1223066,76.7584816
"L10109053",10.201682,76.5067333
"L10208119",10.13073,76.6892756
"L10143726",10.162551,76.736865
"L10168970",10.1299145,76.6870907
"L10199978",10.0951627,76.7168286
"L10182331",10.064358,76.794251
"L10139862",10.1659007,76.4397851
"L10134678",10.1941628,76.3861924
"L10212560",9.979739,76.2755556
"L10182304",10.117621,76.677046
"L10144544",10.1301462,76.2928362
"L10169528",10.1680026,76.4387622
"L10168953",9.9179721,76.3171122
"L10123556",9.918213,76.3181569
"L10258092",9.9167305,76.317262
"L10168983",10.1373649,76.6835736
"L10168979",10.1327106,76.6857783
"L10140007",10.1703947,76.4386645
"L10190684",10.12058,77.056973
"L10207630",9.545257,77.191646
"L10182613",10.054776,77.069015
"L10100731",9.9748132,76.8383151
"L10196269",10.0319816,76.9885293
"L10227018",10.3226836,77.2104689
"L10227013",10.3068514,77.2061688
"L10205323",10.0318854,76.986222
"L10207628",9.546871,77.194077
"L10190513",10.055628,77.071813
"L10190717",10.197523,77.127493
"L10182810",9.9658954,76.9092043
"L10205319",10.0416692,77.0370872
"L10207620",9.577078,77.180476
"L10222653",10.3318583,77.2151233
"L10190705",10.318049,77.198595
"L10226980",10.3370736,77.2123896
"L10222671",10.3179133,77.1983
"L10173868",9.5939214,77.1620945
"L10222646",10.3330712,77.2162224
"L10207618",9.596819,77.174339
"L10100129",9.963418,76.79323
"L10207632",9.548463,77.19247
"L10112616",10.1374359,76.9260814
"L10173888",9.6054465,77.1482524
"L10196352",9.98289,77.076427
"L10100543",9.6229167,76.9944967
"L10183084",10.044048,77.045164
"L10207622",9.546813,77.193589
"L10222701",10.3299633,77.2139483
"L10222677",10.321695,77.205265
"L10100542",9.6251667,76.998315
"L10212604",10.19427,77.1237017
"L10170374",10.0238273,77.1687607
"L10196361",9.840306,77.156071
"L10227061",10.3354472,77.2092311
"L10203380",10.028459,77.030594
"L10183083",10.01253,76.977961
"L10120306",10.0685296,77.1079409
"L10185820",10.120481,77.056977
"L10189494",10.125742,77.057704
"L10190911",10.094038,77.050699
"L10100737",9.9759677,76.8873187
"L10221034",9.7307435,77.0478436
"L10189603",10.239974,77.143405
"L10115490",9.8972676,76.7170959
"L10183094",10.062483,77.065353
"L10160091",10.1492527,77.0724116
"L10186848",10.14931,77.071634
"L10186853",10.13423,77.057065
"L10185815",10.123898,77.057403
"L10185814",10.137312,77.058608
"L10126012",8.859151,76.6517189
"L10216466",8.8753586,76.5902321
"L10216498",8.8851881,76.5636613
"L10143804",8.8418667,76.690276
"L10226320",8.8178185,76.6456622
"L10210900",8.9054279,76.5646652
"L10216968",8.8418529,76.6268189
"L10216450",9.0143364,76.7903293
"L10123319",9.1319318,76.5251163
"L10103966",9.0230137,76.9164148
"L10144227",8.914654,76.7351464
"L10216807",8.822566,76.642282
"L10100705",9.0005886,76.7818589
"L10103858",8.8870395,76.6002917
"L10138055",8.8820139,76.6167881
"L10159710",8.8834573,76.5909036
"L10196341",8.9144476,76.659667
"L10185672",9.0221164,76.9126634
"L10212449",8.880656,76.7293404
"L10208503",8.8817893,76.7143412
"L10970868",8.9610905,77.0605726
"L10148725",11.8961328,75.3690505
"L10123641",12.114196,75.2650509
"L10195895",12.0602209,75.2813673
"L10196139",11.9136079,75.3557932
"L10226330",11.9701388,75.2946805
"L10165261",12.0304267,75.2546914
"L11239610",12.0724288,75.2484056
"L10176367",12.21162,75.275095
"L11074925",12.0590513,75.3679819
"L10103748",12.2447246,75.3445205
"L10173000",11.8148815,75.4233058
"L10176409",12.02973,75.2586008
"L10195912",12.0158135,75.240399
"L10120250",12.0979387,75.2064341
"L10293543",11.7496082,75.4911875
"L10293544",11.8505767,75.4867599
"L10159150",12.102027,75.228335
"L10199147",12.035482,75.258954
"L10139916",11.801887,75.447242
"L10208830",11.7597963,75.6169173
"L10151799",12.1027617,75.1990661
"L10100598",11.8953796,75.3905141
"L10212644",12.1542551,75.4661761
"L10182366",11.7671005,75.5240433
"L10483115",11.8815744,75.3707637
"L10103557",12.089823,75.180645
"L10196348",12.1056528,75.2105674
"L10236214",11.9061032,75.7379657
"L11844461",12.2186938,75.1700612
"L10173626",12.390993,75.067468
"L10140033",12.59,74.9435
"L10227174",12.5843086,75.1605091
"L10226952",12.318626,75.085819
"L10104144",12.378967,75.075459
"L10135230",12.626497,74.9422421
"L10104094",12.378531,75.074845
"L11000960",12.3983567,75.1799367
"L10148196",12.349399,75.087829
"L10124932",12.36973,75.076448
"L10135035",12.2157356,75.1546674
"L10248940",12.5931236,74.9408542
"L10129555",12.5026347,74.9878916
"L10155368",12.4163297,75.2657183
"L10694396",12.3810003,75.2153072
"L10116794",12.36397,75.068056
"L10203644",12.6020641,74.9504722
"L10130306",12.0844146,75.1669248
"L10155924",12.6956968,74.9347756
"L10144537",12.5899442,74.943871
"L10227188",12.6132443,75.1956524
"L10148101",12.3874168,75.1066378
"L10129963",12.5875962,74.9436021
"L10100870",9.727423,76.7257935
"L10100551",9.5596608,76.698001
"L10160345",9.7554361,76.4455244
"L10182707",9.6954518,76.4498993
"L10151125",9.7565914,76.4479267
"L10155701",9.756591,76.447927
"L10160357",9.7519582,76.4442751
"L10178686",9.7589939,76.4448683
"L10191501",9.5975942,76.4837073
"L10160337",9.7567719,76.4483924
"L10159039",9.7553188,76.4521256
"L10160395",9.7567836,76.4483743
"L10160374",9.7553891,76.4448712
"L10221881",9.759032,76.4475019
"L10182389",9.5382346,76.8846869
"L16967548",9.5992726,76.5089792
"L10200081",9.639078,76.428216
"L10169582",9.7509351,76.4543938
"L10176158",9.7532494,76.4667637
"L10158341",9.754554,76.444253
"L10160366",9.7546357,76.444217
"L10179209",9.4381973,76.5442821
"L10109005",9.5091607,76.9152236
"L10204392",9.7600644,76.4447741
"L10140126",9.5852412,76.5223677
"L10169605",9.7652129,76.4925403
"L10104085",9.6535579,76.4277516
"L10170257",9.6617328,76.4884157
"L10176648",9.7572763,76.499691
"L10164033",9.4441489,76.538387
"L10139736",11.2686494,75.7927227
"L10134879",11.245465,75.8262137
"L10159118",11.3859417,75.96041
"L13398621",11.2621392,75.9389457
"L10216524",11.2707329,75.7741926
"L11239413",11.2505257,75.7861996
"L10215938",11.2602215,75.7789615
"L10191173",11.2586999,76.0070852
"L10185443",11.2419162,75.8274274
"L10191205",11.3320534,76.100982
"L10103673",11.224366,75.78006
"L10126063",11.2539965,75.8434081
"L10103642",11.25844,75.768144
"L10130432",11.2790616,75.7828566
"L10140011",11.2375931,75.7748943
"L10218278",11.2544996,75.7802578
"L10144332",11.353322,75.7349671
"L10107826",11.2531533,75.77396
"L10116710",11.4021527,75.8093055
"L10120489",11.3184233,75.757825
"L10130477",11.2819671,75.7837178
"L10112139",11.2251873,75.8798556
"L11306116",11.443819,75.685692
"L10108071",11.2735674,75.8341976
"L10182653",11.4714124,75.87042
"L10147602",11.4472183,75.8299917
"L10163758",10.855371,76.023187
"L10147626",11.0896933,76.0114583
"L10129975",11.306725,76.24679
"L10185431",10.9306305,76.2311268
"L10172765",10.8580983,75.97313
"L10192966",11.0561588,76.0905719
"L10204821",10.8547198,76.0247981
"L10203214",10.8726993,76.0024964
"L10159459",10.7931885,76.000602
"L10182681",10.9353766,76.2593812
"L10107798",10.9940178,75.9753609
"L10190361",10.9898899,75.9521147
"L10128972",10.9053567,75.9098631
"L10182781",10.9845619,76.2423139
"L10151228",11.082781,76.216322
"L10199574",10.9912198,76.0136236
"L10190675",11.2497084,76.0166832
"L10207751",11.2234124,75.8853017
"L10190290",10.924885,76.237185
"L10190178",10.9245983,76.2400833
"L10119581",11.1546258,75.9508587
"L10190002",10.92796,76.23059
"L10140046",10.9050445,75.9041909
"L10133185",10.7959538,75.9638355
"L10147267",11.013988,76.16862
"L10182720",10.7847548,75.9687207
"L10189996",10.7655974,75.9256403
"L10179384",10.8437687,75.9445333
"L10117008",11.2308483,76.20181
"L10176430",11.1227141,76.2854774
"L10107656",11.1728275,75.9194187
"L10178927",10.7881103,75.9363681
"L10178993",11.1728987,75.9192997
"L10108806",10.9722136,76.2339273
"L10133201",10.7731569,75.9388436
"L10124984",11.1691251,75.9151208
"L10129977",11.36185,76.3010617
"L10115994",11.1469891,76.0425313
"L10186023",11.358191,76.3043136
"L10200152",10.9812033,76.2084067
"L10191234",11.1890266,75.954829
"L10115873",11.1379133,76.04192
"L10139881",10.9357485,75.8958808
"L10130274",10.8102671,76.7826182
"L10130270",10.8126765,76.7810884
"L10196273",10.4849125,76.6713554
"L10130267",10.8115404,76.7852246
"L10129636",10.628892,76.621187
"L10211093",10.592327,76.479331
"L10211134",10.643634,76.537325
"L10108058",10.8258779,76.1015711
"L10163096",10.8313058,76.678462
"L10159298",10.8266951,76.7826645
"L10207609",10.7740059,76.2538451
"L10197446",11.2014521,76.7206624
"L10108675",10.7783317,76.126525
"L10200901",11.0671046,76.4215834
"L10221796",10.6339493,76.8675065
"L10212568",10.7939998,76.6441472
"L10196270",10.5188662,76.6701345
"L10220532",10.7619719,76.6087639
"L10151215",10.7754233,76.308388
"L10119596",10.8572215,76.6575937
"L10116037",10.9672424,76.3262409
"L10124865",9.3870952,76.5912989
"L10358190",9.4050836,76.9720894
"L10358213",9.374662,77.001881
"L10159113",9.2702164,76.7836417
"L10150921",9.3266111,76.7181089
"L10358202",9.3826219,76.9658818
"L10135326",9.368415,76.9894234
"L10358178",9.3881504,76.9317279
"L10358198",9.3855326,76.9657144
"L10162719",9.3870417,76.5910083
"L10185748",9.4098119,76.5499327
"L10221524",9.1649967,76.6934967
"L10190170",9.2484665,76.6684458
"L10125461",9.267196,76.7908829
"L10358192",9.3924788,76.9652632
"L10358194",9.3894005,76.964449
"L10358207",9.379653,76.9653108
"L10358182",9.3879851,76.9318338
"L10158620",9.3300889,76.9802288
"L10112985",9.1949841,76.768926
"L10358165",9.3700337,76.9096269
"L10703024",9.434988,77.0811485
"L10358209",9.3741435,76.9926733
"L10125605",9.3383607,76.7167632
"L10108659",10.52228,76.11549
"L10134642",10.52355,76.115974
"L10190245",10.5468784,76.2766945
"L10131626",10.347389,76.2021391
"L10190595",10.530759,76.153487
"L10139926",10.5117434,76.1365859
"L10151789",10.5431126,76.1754781
"L10135049",10.530743,76.1490007
"L10128962",10.541107,76.1302238
"L10125714",10.523616,76.115236
"L10135349",10.4788542,76.2134403
"L10103946",10.3980466,76.2302668
"L10159089",10.384306,76.302411
"L10130156",10.453835,76.174529
"L10109699",10.5393012,76.1780946
"L10129053",10.4766858,76.1701796
"L10191362",10.2950391,76.2572193
"L10103058",10.5290712,76.1011953
"L10140041",10.3822662,76.284207
"L10323067",10.5166846,76.212223
"L10116754",10.378169,76.306661
"L10151588",10.5091015,76.0613016
"L10134164",10.5499139,76.0894696
"L10130277",10.285081,76.3364121
"L10155292",10.5253279,76.2082579
"L10214169",10.4540684,76.2053043
"L10130251",10.3865902,76.2761255
"L10158499",10.5157338,76.2123557
"L10207802",10.595973,76.0399087
"L10180010",10.5320791,76.2121492
"L10195692",10.6659911,75.9942344
"L6675507",10.5143113,76.1414552
"L10129069",10.4684192,76.15505
"L10207474",10.4775033,76.2079067
"L10158456",10.4365513,76.1855666
"L10158459",10.42934,76.1805273
"L10190261",10.5508112,76.2747536
"L10192532",10.5849508,76.1541461
"L10158948",10.37806,76.306926
"L10191366",10.2971824,76.4169623
"L10226533",10.4750283,76.2030283
"L10136271",10.3998406,76.2296377
"L10188482",10.5583483,76.2257231
"L10187676",10.5351866,76.2423596
"L10135096",10.5312727,76.1597521
"L10123097",10.50957,76.094216
"L10207332",10.525588,76.126561
"L10135122",10.480494,76.257878
"L10134998",10.538982,76.197739
"L10190244",10.5502333,76.2755038
"L10190267",10.5483623,76.2771448
"L10190121",10.5483868,76.281201
"L10190264",10.5495054,76.2765773
"L10112525",10.2534222,76.3594128
"L10155909",10.2402,76.1404
"L10135030",10.540942,76.216717
"L10103432",10.2968993,76.3285657
"L10128851",10.6109014,76.2465378
"L10176179",10.4533356,76.4600426
"L10163018",10.5115041,76.1327496
"L10128946",10.569511,76.1709244
"L10129986",10.400761,76.235019
"L10123695",10.2837162,76.3426785
"L10168771",10.431759,76.4931015
"L10101969",10.5085999,76.2128312
"L10182776",10.378114,76.306783
"L10184101",10.379697,76.304359
"L10104161",10.3979562,76.2306461
"L10190255",10.551317,76.2740983
"L10189960",10.5507428,76.2811959
"L10190248",10.551875,76.2720938
"L10109615",10.643205,76.1178342
"L10113037",10.5387632,76.2422878
"L10186063",10.5168407,76.212472
"L10213777",10.3781408,76.3067306
"L10128863",10.6363187,76.3640423
"L10190257",10.5521586,76.2739406
"L10128866",10.7063657,76.305643
"L10182600",10.5152889,76.1579552
"L10190163",10.5485224,76.2828484
"L10130223",10.4995276,76.2053554
"L10188471",10.5531004,76.2269157
"L10186152",10.6240597,76.1064739
"L10190253",10.5527074,76.2714114
"L10100107",10.5741358,76.0066892
"L10163054",10.50532,76.10947
"L10366445",10.3959265,76.2291805
"L10147646",10.5059854,76.1820895
"L10159946",10.37811,76.30682
"L10158935",10.378087,76.306656
"L10190252",10.5521833,76.2727944
"L10108051",8.7530818,77.0300516
"L10170465",8.698984,76.746875
"L10163602",8.7848758,76.7281887
"L10197334",8.4036907,76.9738458
"L10162737",8.729283,76.711136
"L10100208",8.439121,76.982473
"L10239840",8.5644664,76.9475444
"L10164490",8.5110976,76.9498814
"L10129691",8.5645283,77.0034533
"L10123943",8.5616679,76.8866639
"L10148045",8.5584515,76.8882841
"L10134677",8.5586371,76.8886482
"L10203764",8.5000514,76.9513405
"L10170768",8.3772914,76.9940218
"L10203144",8.4397095,76.9763674
"L10170732",8.3430036,77.0331399
"L10170740",8.3539351,77.0204945
"L10170734",8.3461834,77.0297192
"L10145160",8.52196,77.0298427
"L10203074",8.4477649,76.981249
"L10164495",8.7094689,77.1214974
"L10105313",8.7404052,77.01279
"L10213718",8.505205,76.9509559
"L10170757",8.37048,77.0025452
"L10170784",8.4405508,76.9456185
"L10170791",8.4350849,76.9495645
"L10170777",8.3908712,76.9750383
"L10170745",8.3560954,77.0152222
"L10170710",8.3305339,77.0490279
"L10170702",8.328308,77.0520975
"L10170721",8.3396882,77.0380267
"L10170680",8.4639123,76.9251346
